时间,带宽(bps)
2016-09-17T01:35:00+08:00,808016275
2016-09-17T01:40:00+08:00,859605240
2016-09-17T01:45:00+08:00,763347055
2016-09-17T01:50:00+08:00,731357978
2016-09-17T01:55:00+08:00,727157712
2016-09-17T02:00:00+08:00,696913744
2016-09-17T02:05:00+08:00,666319347
2016-09-17T02:10:00+08:00,641357223
2016-09-17T02:15:00+08:00,650628502
2016-09-17T02:20:00+08:00,601841830
2016-09-17T02:25:00+08:00,520130873
2016-09-17T02:30:00+08:00,540117603
2016-09-17T02:35:00+08:00,537522668
2016-09-17T02:40:00+08:00,464182872
2016-09-17T02:45:00+08:00,505769311
2016-09-17T02:50:00+08:00,478889302
2016-09-17T02:55:00+08:00,459234606
2016-09-17T03:00:00+08:00,422915289
2016-09-17T03:05:00+08:00,466298188
2016-09-17T03:10:00+08:00,472200447
2016-09-17T03:15:00+08:00,412034569
2016-09-17T03:20:00+08:00,377266779
2016-09-17T03:25:00+08:00,413598178
2016-09-17T03:30:00+08:00,408134160
2016-09-17T03:35:00+08:00,364425175
2016-09-17T03:40:00+08:00,334005576
2016-09-17T03:45:00+08:00,342188046
2016-09-17T03:50:00+08:00,355859198
2016-09-17T03:55:00+08:00,359691335
2016-09-17T04:00:00+08:00,326996992
2016-09-17T04:05:00+08:00,304740394
2016-09-17T04:10:00+08:00,302130635
2016-09-17T04:15:00+08:00,326987129
2016-09-17T04:20:00+08:00,324291978
2016-09-17T04:25:00+08:00,300783697
2016-09-17T04:30:00+08:00,283938878
2016-09-17T04:35:00+08:00,232123571
2016-09-17T04:40:00+08:00,224637968
2016-09-17T04:45:00+08:00,246524294
2016-09-17T04:50:00+08:00,253548050
2016-09-17T04:55:00+08:00,239508617
2016-09-17T05:00:00+08:00,252003006
2016-09-17T05:05:00+08:00,236067121
2016-09-17T05:10:00+08:00,254681664
2016-09-17T05:15:00+08:00,255614079
2016-09-17T05:20:00+08:00,265191822
2016-09-17T05:25:00+08:00,231830822
2016-09-17T05:30:00+08:00,219090760
2016-09-17T05:35:00+08:00,202207970
2016-09-17T05:40:00+08:00,177504850
2016-09-17T05:45:00+08:00,246231492
2016-09-17T05:50:00+08:00,250811137
2016-09-17T05:55:00+08:00,266720506
2016-09-17T06:00:00+08:00,211730654
2016-09-17T06:05:00+08:00,241081489
2016-09-17T06:10:00+08:00,255648348
2016-09-17T06:15:00+08:00,278203646
2016-09-17T06:20:00+08:00,256499695
2016-09-17T06:25:00+08:00,288043157
2016-09-17T06:30:00+08:00,343479214
2016-09-17T06:35:00+08:00,361651516
2016-09-17T06:40:00+08:00,331360909
2016-09-17T06:45:00+08:00,326948381
2016-09-17T06:50:00+08:00,356005375
2016-09-17T06:55:00+08:00,427307077
2016-09-17T07:00:00+08:00,462351463
2016-09-17T07:05:00+08:00,461965122
2016-09-17T07:10:00+08:00,496755997
2016-09-17T07:15:00+08:00,460463221
2016-09-17T07:20:00+08:00,489004607
2016-09-17T07:25:00+08:00,476729437
2016-09-17T07:30:00+08:00,502354765
2016-09-17T07:35:00+08:00,542294043
2016-09-17T07:40:00+08:00,570008986
2016-09-17T07:45:00+08:00,593183800
2016-09-17T07:50:00+08:00,573936259
2016-09-17T07:55:00+08:00,596699286
2016-09-17T08:00:00+08:00,574873533
2016-09-17T08:05:00+08:00,605412227
2016-09-17T08:10:00+08:00,661152337
2016-09-17T08:15:00+08:00,647675299
2016-09-17T08:20:00+08:00,671504319
2016-09-17T08:25:00+08:00,696773514
2016-09-17T08:30:00+08:00,766628802
2016-09-17T08:35:00+08:00,764632577
2016-09-17T08:40:00+08:00,750965901
2016-09-17T08:45:00+08:00,827721620
2016-09-17T08:50:00+08:00,781249333
2016-09-17T08:55:00+08:00,766736802
2016-09-17T09:00:00+08:00,766150739
2016-09-17T09:05:00+08:00,800309087
2016-09-17T09:10:00+08:00,893774130
2016-09-17T09:15:00+08:00,851302873
2016-09-17T09:20:00+08:00,852310207
2016-09-17T09:25:00+08:00,897988217
2016-09-17T09:30:00+08:00,859447677
2016-09-17T09:35:00+08:00,893092898
2016-09-17T09:40:00+08:00,952759070
2016-09-17T09:45:00+08:00,900079626
2016-09-17T09:50:00+08:00,961893074
2016-09-17T09:55:00+08:00,1057034210
2016-09-17T10:00:00+08:00,1083432729
2016-09-17T10:05:00+08:00,1052351857
2016-09-17T10:10:00+08:00,1031987065
2016-09-17T10:15:00+08:00,1100909537
2016-09-17T10:20:00+08:00,1034352690
2016-09-17T10:25:00+08:00,1109541411
2016-09-17T10:30:00+08:00,1174129706
2016-09-17T10:35:00+08:00,1063486770
2016-09-17T10:40:00+08:00,1108545733
2016-09-17T10:45:00+08:00,1095777922
2016-09-17T10:50:00+08:00,1139998671
2016-09-17T10:55:00+08:00,1215100496
2016-09-17T11:00:00+08:00,1067432786
2016-09-17T11:05:00+08:00,1120097319
2016-09-17T11:10:00+08:00,1138806581
2016-09-17T11:15:00+08:00,1160725879
2016-09-17T11:20:00+08:00,1188281282
2016-09-17T11:25:00+08:00,1195324022
2016-09-17T11:30:00+08:00,1124976579
2016-09-17T11:35:00+08:00,1094566631
2016-09-17T11:40:00+08:00,1144154489
2016-09-17T11:45:00+08:00,1186421054
2016-09-17T11:50:00+08:00,1063137805
2016-09-17T11:55:00+08:00,1160610519
2016-09-17T12:00:00+08:00,1103252583
2016-09-17T12:05:00+08:00,1275066735
2016-09-17T12:10:00+08:00,1168907974
2016-09-17T12:15:00+08:00,1192571374
2016-09-17T12:20:00+08:00,1124368369
2016-09-17T12:25:00+08:00,1261017677
2016-09-17T12:30:00+08:00,1243261901
2016-09-17T12:35:00+08:00,1212588069
2016-09-17T12:40:00+08:00,1244893301
2016-09-17T12:45:00+08:00,1303351227
2016-09-17T12:50:00+08:00,1315126798
2016-09-17T12:55:00+08:00,1297142605
2016-09-17T13:00:00+08:00,1311604323
2016-09-17T13:05:00+08:00,1423076399
2016-09-17T13:10:00+08:00,1273604392
2016-09-17T13:15:00+08:00,1267830957
2016-09-17T13:20:00+08:00,1298567315
2016-09-17T13:25:00+08:00,1395838648
2016-09-17T13:30:00+08:00,1440123869
2016-09-17T13:35:00+08:00,1624207332
2016-09-17T13:40:00+08:00,1522894371
2016-09-17T13:45:00+08:00,1576867003
2016-09-17T13:50:00+08:00,1574993018
2016-09-17T13:55:00+08:00,1642630006
2016-09-17T14:00:00+08:00,1597243201
2016-09-17T14:05:00+08:00,1492459997
2016-09-17T14:10:00+08:00,1533025578
2016-09-17T14:15:00+08:00,1501160331
2016-09-17T14:20:00+08:00,1480157421
2016-09-17T14:25:00+08:00,1513279338
2016-09-17T14:30:00+08:00,1577865637
2016-09-17T14:35:00+08:00,1565990045
2016-09-17T14:40:00+08:00,1518660821
2016-09-17T14:45:00+08:00,1552227860
2016-09-17T14:50:00+08:00,1580607759
2016-09-17T14:55:00+08:00,1670555323
2016-09-17T15:00:00+08:00,1512175632
2016-09-17T15:05:00+08:00,1444323845
2016-09-17T15:10:00+08:00,1502197477
2016-09-17T15:15:00+08:00,1433594114
2016-09-17T15:20:00+08:00,1492472641
2016-09-17T15:25:00+08:00,1506789094
2016-09-17T15:30:00+08:00,1447323496
2016-09-17T15:35:00+08:00,1598266833
2016-09-17T15:40:00+08:00,1595493934
2016-09-17T15:45:00+08:00,1482817630
2016-09-17T15:50:00+08:00,1551551088
2016-09-17T15:55:00+08:00,1627186529
2016-09-17T16:00:00+08:00,1569976101
2016-09-17T16:05:00+08:00,1517496348
2016-09-17T16:10:00+08:00,1462479288
2016-09-17T16:15:00+08:00,1538017511
2016-09-17T16:20:00+08:00,1514979477
2016-09-17T16:25:00+08:00,1582252596
2016-09-17T16:30:00+08:00,1574022623
2016-09-17T16:35:00+08:00,1564702278
2016-09-17T16:40:00+08:00,1503342384
2016-09-17T16:45:00+08:00,1528987761
2016-09-17T16:50:00+08:00,1452658800
2016-09-17T16:55:00+08:00,1413342918
2016-09-17T17:00:00+08:00,1561184402
2016-09-17T17:05:00+08:00,1514476651
2016-09-17T17:10:00+08:00,1414468142
2016-09-17T17:15:00+08:00,1495030836
2016-09-17T17:20:00+08:00,1436237208
2016-09-17T17:25:00+08:00,1395505945
2016-09-17T17:30:00+08:00,1259533534
2016-09-17T17:35:00+08:00,1319749751
2016-09-17T17:40:00+08:00,1270105878
2016-09-17T17:45:00+08:00,1402166164
2016-09-17T17:50:00+08:00,1362921583
2016-09-17T17:55:00+08:00,1392981656
2016-09-17T18:00:00+08:00,1251615798
2016-09-17T18:05:00+08:00,1256561173
2016-09-17T18:10:00+08:00,1205261387
2016-09-17T18:15:00+08:00,1278751705
2016-09-17T18:20:00+08:00,1268139361
2016-09-17T18:25:00+08:00,1304862714
2016-09-17T18:30:00+08:00,1312155174
2016-09-17T18:35:00+08:00,1318499329
2016-09-17T18:40:00+08:00,1237698435
2016-09-17T18:45:00+08:00,1244851067
2016-09-17T18:50:00+08:00,1275128899
2016-09-17T18:55:00+08:00,1115547494
2016-09-17T19:00:00+08:00,1278027373
2016-09-17T19:05:00+08:00,1287116843
2016-09-17T19:10:00+08:00,1340020244
2016-09-17T19:15:00+08:00,1439706620
2016-09-17T19:20:00+08:00,1382310706
2016-09-17T19:25:00+08:00,1378133984
2016-09-17T19:30:00+08:00,1449011509
2016-09-17T19:35:00+08:00,1473727445
2016-09-17T19:40:00+08:00,1456508430
2016-09-17T19:45:00+08:00,1375998065
2016-09-17T19:50:00+08:00,1463199405
2016-09-17T19:55:00+08:00,1397309913
2016-09-17T20:00:00+08:00,1390478064
2016-09-17T20:05:00+08:00,1470944492
2016-09-17T20:10:00+08:00,1518871492
2016-09-17T20:15:00+08:00,1554069180
2016-09-17T20:20:00+08:00,1498064563
2016-09-17T20:25:00+08:00,1489193723
2016-09-17T20:30:00+08:00,1490211675
2016-09-17T20:35:00+08:00,1647707028
2016-09-17T20:40:00+08:00,1680084153
2016-09-17T20:45:00+08:00,1737195704
2016-09-17T20:50:00+08:00,1645638063
2016-09-17T20:55:00+08:00,1734392361
2016-09-17T21:00:00+08:00,1725510462
2016-09-17T21:05:00+08:00,1702625160
2016-09-17T21:10:00+08:00,1681665195
2016-09-17T21:15:00+08:00,1905078268
2016-09-17T21:20:00+08:00,1822425689
2016-09-17T21:25:00+08:00,1873367561
2016-09-17T21:30:00+08:00,2003438105
2016-09-17T21:35:00+08:00,1969333652
2016-09-17T21:40:00+08:00,1903839747
2016-09-17T21:45:00+08:00,1846035297
2016-09-17T21:50:00+08:00,1830862364
2016-09-17T21:55:00+08:00,1822723115
2016-09-17T22:00:00+08:00,1972349797
2016-09-17T22:05:00+08:00,2103841393
2016-09-17T22:10:00+08:00,2079128847
2016-09-17T22:15:00+08:00,2137532125
2016-09-17T22:20:00+08:00,2085371833
2016-09-17T22:25:00+08:00,2097306515
2016-09-17T22:30:00+08:00,1939070925
2016-09-17T22:35:00+08:00,1988441148
2016-09-17T22:40:00+08:00,1981145310
2016-09-17T22:45:00+08:00,2117735942
2016-09-17T22:50:00+08:00,1916994645
2016-09-17T22:55:00+08:00,1829759625
2016-09-17T23:00:00+08:00,2027693573
2016-09-17T23:05:00+08:00,1736171902
2016-09-17T23:10:00+08:00,1607563218
2016-09-17T23:15:00+08:00,1668078368
2016-09-17T23:20:00+08:00,1720070526
2016-09-17T23:25:00+08:00,1552828226
2016-09-17T23:30:00+08:00,1546503583
2016-09-17T23:35:00+08:00,1460023019
2016-09-17T23:40:00+08:00,1303680145
2016-09-17T23:45:00+08:00,1472812313
2016-09-17T23:50:00+08:00,1436860900
2016-09-17T23:55:00+08:00,1305156338
2016-09-18T00:00:00+08:00,1490901929
2016-09-18T00:05:00+08:00,1404461930
2016-09-18T00:10:00+08:00,1235163879
2016-09-18T00:15:00+08:00,1206676568
2016-09-18T00:20:00+08:00,1128703432
2016-09-18T00:25:00+08:00,1099830454
2016-09-18T00:30:00+08:00,1041345233
2016-09-18T00:35:00+08:00,1002355493
2016-09-18T00:40:00+08:00,981796659
2016-09-18T00:45:00+08:00,944209752
2016-09-18T00:50:00+08:00,872302834
2016-09-18T00:55:00+08:00,936697105
2016-09-18T01:00:00+08:00,903903175
2016-09-18T01:05:00+08:00,781689531
2016-09-18T01:10:00+08:00,778879400
2016-09-18T01:15:00+08:00,837739971
2016-09-18T01:20:00+08:00,782136095
2016-09-18T01:25:00+08:00,767550656
2016-09-18T01:30:00+08:00,724428200
2016-09-18T01:35:00+08:00,659766535
2016-09-18T01:40:00+08:00,712825594
2016-09-18T01:45:00+08:00,633203244
2016-09-18T01:50:00+08:00,643380832
2016-09-18T01:55:00+08:00,577105015
2016-09-18T02:00:00+08:00,505453068
2016-09-18T02:05:00+08:00,532764142
2016-09-18T02:10:00+08:00,542166670
2016-09-18T02:15:00+08:00,498864303
2016-09-18T02:20:00+08:00,485439956
2016-09-18T02:25:00+08:00,476968841
2016-09-18T02:30:00+08:00,467777775
2016-09-18T02:35:00+08:00,514823193
2016-09-18T02:40:00+08:00,475356582
2016-09-18T02:45:00+08:00,411684606
2016-09-18T02:50:00+08:00,392921914
2016-09-18T02:55:00+08:00,415654010
2016-09-18T03:00:00+08:00,381573837
2016-09-18T03:05:00+08:00,380459494
2016-09-18T03:10:00+08:00,364146898
2016-09-18T03:15:00+08:00,355886695
2016-09-18T03:20:00+08:00,392332405
2016-09-18T03:25:00+08:00,345553391
2016-09-18T03:30:00+08:00,302747864
2016-09-18T03:35:00+08:00,283139625
2016-09-18T03:40:00+08:00,274983704
2016-09-18T03:45:00+08:00,290099134
2016-09-18T03:50:00+08:00,260314494
2016-09-18T03:55:00+08:00,255490918
2016-09-18T04:00:00+08:00,290340256
2016-09-18T04:05:00+08:00,311492198
2016-09-18T04:10:00+08:00,286995785
2016-09-18T04:15:00+08:00,235101079
2016-09-18T04:20:00+08:00,197148866
2016-09-18T04:25:00+08:00,237293937
2016-09-18T04:30:00+08:00,263882032
2016-09-18T04:35:00+08:00,221033380
2016-09-18T04:40:00+08:00,223499322
2016-09-18T04:45:00+08:00,265913942
2016-09-18T04:50:00+08:00,228518384
2016-09-18T04:55:00+08:00,220602494
2016-09-18T05:00:00+08:00,253069679
2016-09-18T05:05:00+08:00,224894467
2016-09-18T05:10:00+08:00,227770395
2016-09-18T05:15:00+08:00,208276392
2016-09-18T05:20:00+08:00,210036238
2016-09-18T05:25:00+08:00,229359595
2016-09-18T05:30:00+08:00,204309537
2016-09-18T05:35:00+08:00,227523133
2016-09-18T05:40:00+08:00,229160724
2016-09-18T05:45:00+08:00,241533337
2016-09-18T05:50:00+08:00,227126167
2016-09-18T05:55:00+08:00,278311889
2016-09-18T06:00:00+08:00,279699686
2016-09-18T06:05:00+08:00,273935833
2016-09-18T06:10:00+08:00,292634444
2016-09-18T06:15:00+08:00,279598514
2016-09-18T06:20:00+08:00,275015564
2016-09-18T06:25:00+08:00,275842439
2016-09-18T06:30:00+08:00,297034027
2016-09-18T06:35:00+08:00,315731323
2016-09-18T06:40:00+08:00,363485204
2016-09-18T06:45:00+08:00,306942539
2016-09-18T06:50:00+08:00,343472540
2016-09-18T06:55:00+08:00,289224563
2016-09-18T07:00:00+08:00,319738812
2016-09-18T07:05:00+08:00,326106662
2016-09-18T07:10:00+08:00,301043656
2016-09-18T07:15:00+08:00,344313366
2016-09-18T07:20:00+08:00,331563523
2016-09-18T07:25:00+08:00,307595071
2016-09-18T07:30:00+08:00,328695657
2016-09-18T07:35:00+08:00,320735813
2016-09-18T07:40:00+08:00,383476892
2016-09-18T07:45:00+08:00,397157986
2016-09-18T07:50:00+08:00,400881748
2016-09-18T07:55:00+08:00,386064413
2016-09-18T08:00:00+08:00,418149192
2016-09-18T08:05:00+08:00,414016861
2016-09-18T08:10:00+08:00,453630932
2016-09-18T08:15:00+08:00,474947432
2016-09-18T08:20:00+08:00,441814644
2016-09-18T08:25:00+08:00,417471301
2016-09-18T08:30:00+08:00,459328332
2016-09-18T08:35:00+08:00,442964657
2016-09-18T08:40:00+08:00,505879681
2016-09-18T08:45:00+08:00,489883126
2016-09-18T08:50:00+08:00,543899817
2016-09-18T08:55:00+08:00,520882095
2016-09-18T09:00:00+08:00,537807698
2016-09-18T09:05:00+08:00,518599539
2016-09-18T09:10:00+08:00,563816645
2016-09-18T09:15:00+08:00,572184728
2016-09-18T09:20:00+08:00,564047852
2016-09-18T09:25:00+08:00,551424404
2016-09-18T09:30:00+08:00,571363848
2016-09-18T09:35:00+08:00,555470397
2016-09-18T09:40:00+08:00,599968589
2016-09-18T09:45:00+08:00,587299814
2016-09-18T09:50:00+08:00,576195583
2016-09-18T09:55:00+08:00,582126465
2016-09-18T10:00:00+08:00,607374974
2016-09-18T10:05:00+08:00,590008280
2016-09-18T10:10:00+08:00,649807837
2016-09-18T10:15:00+08:00,721240517
2016-09-18T10:20:00+08:00,669252688
2016-09-18T10:25:00+08:00,629918710
2016-09-18T10:30:00+08:00,669845152
2016-09-18T10:35:00+08:00,722155896
2016-09-18T10:40:00+08:00,700699874
2016-09-18T10:45:00+08:00,677092705
2016-09-18T10:50:00+08:00,722383364
2016-09-18T10:55:00+08:00,672353931
2016-09-18T11:00:00+08:00,667957108
2016-09-18T11:05:00+08:00,637985662
2016-09-18T11:10:00+08:00,684287688
2016-09-18T11:15:00+08:00,659496328
2016-09-18T11:20:00+08:00,759122496
2016-09-18T11:25:00+08:00,711631769
2016-09-18T11:30:00+08:00,694972554
2016-09-18T11:35:00+08:00,705993269
2016-09-18T11:40:00+08:00,745476985
2016-09-18T11:45:00+08:00,718049296
2016-09-18T11:50:00+08:00,732009388
2016-09-18T11:55:00+08:00,816568420
2016-09-18T12:00:00+08:00,772369555
2016-09-18T12:05:00+08:00,755228779
2016-09-18T12:10:00+08:00,816131206
2016-09-18T12:15:00+08:00,861382494
2016-09-18T12:20:00+08:00,798232587
2016-09-18T12:25:00+08:00,874545016
2016-09-18T12:30:00+08:00,937353762
2016-09-18T12:35:00+08:00,925504921
2016-09-18T12:40:00+08:00,852838025
2016-09-18T12:45:00+08:00,936540133
2016-09-18T12:50:00+08:00,939918717
2016-09-18T12:55:00+08:00,962509459
2016-09-18T13:00:00+08:00,920499766
2016-09-18T13:05:00+08:00,969777942
2016-09-18T13:10:00+08:00,679861586
2016-09-18T13:15:00+08:00,1015913869
2016-09-18T13:20:00+08:00,1093021619
2016-09-18T13:25:00+08:00,1099610503
2016-09-18T13:30:00+08:00,1114458898
2016-09-18T13:35:00+08:00,1008888237
2016-09-18T13:40:00+08:00,1029676568
2016-09-18T13:45:00+08:00,991765169
2016-09-18T13:50:00+08:00,1007282669
2016-09-18T13:55:00+08:00,969617719
2016-09-18T14:00:00+08:00,1040040232
2016-09-18T14:05:00+08:00,999307865
2016-09-18T14:10:00+08:00,1035468906
2016-09-18T14:15:00+08:00,996684727
2016-09-18T14:20:00+08:00,972677419
2016-09-18T14:25:00+08:00,943124684
2016-09-18T14:30:00+08:00,1059345861
2016-09-18T14:35:00+08:00,962682481
2016-09-18T14:40:00+08:00,951046653
2016-09-18T14:45:00+08:00,1046818506
2016-09-18T14:50:00+08:00,1093229072
2016-09-18T14:55:00+08:00,1055587956
2016-09-18T15:00:00+08:00,1064915171
2016-09-18T15:05:00+08:00,1056324797
2016-09-18T15:10:00+08:00,1050173069
2016-09-18T15:15:00+08:00,1078118344
2016-09-18T15:20:00+08:00,984874133
2016-09-18T15:25:00+08:00,1011701275
2016-09-18T15:30:00+08:00,1055353533
2016-09-18T15:35:00+08:00,1063193407
2016-09-18T15:40:00+08:00,994972503
2016-09-18T15:45:00+08:00,999934650
2016-09-18T15:50:00+08:00,1044459715
2016-09-18T15:55:00+08:00,1054931200
2016-09-18T16:00:00+08:00,977655195
2016-09-18T16:05:00+08:00,1049447751
2016-09-18T16:10:00+08:00,959381358
2016-09-18T16:15:00+08:00,991615611
2016-09-18T16:20:00+08:00,1049604099
2016-09-18T16:25:00+08:00,1047186866
2016-09-18T16:30:00+08:00,930560148
2016-09-18T16:35:00+08:00,1060002744
2016-09-18T16:40:00+08:00,1094452880
2016-09-18T16:45:00+08:00,1086437689
2016-09-18T16:50:00+08:00,955993732
2016-09-18T16:55:00+08:00,998154027
2016-09-18T17:00:00+08:00,960381945
2016-09-18T17:05:00+08:00,858143517
2016-09-18T17:10:00+08:00,1018794176
2016-09-18T17:15:00+08:00,1047135993
2016-09-18T17:20:00+08:00,1007164378
2016-09-18T17:25:00+08:00,1048699702
2016-09-18T17:30:00+08:00,994971146
2016-09-18T17:35:00+08:00,1034780977
2016-09-18T17:40:00+08:00,1052934539
2016-09-18T17:45:00+08:00,990674025
2016-09-18T17:50:00+08:00,972866106
2016-09-18T17:55:00+08:00,1015716702
2016-09-18T18:00:00+08:00,937299624
2016-09-18T18:05:00+08:00,1028305618
2016-09-18T18:10:00+08:00,1042454533
2016-09-18T18:15:00+08:00,1074951391
2016-09-18T18:20:00+08:00,1136368700
2016-09-18T18:25:00+08:00,1177714782
2016-09-18T18:30:00+08:00,1015706551
2016-09-18T18:35:00+08:00,1054828054
2016-09-18T18:40:00+08:00,1095821748
2016-09-18T18:45:00+08:00,1049016646
2016-09-18T18:50:00+08:00,1151974070
2016-09-18T18:55:00+08:00,1193729099
2016-09-18T19:00:00+08:00,1090968257
2016-09-18T19:05:00+08:00,1123658898
2016-09-18T19:10:00+08:00,1243247373
2016-09-18T19:15:00+08:00,1256747198
2016-09-18T19:20:00+08:00,1212840004
2016-09-18T19:25:00+08:00,1203556230
2016-09-18T19:30:00+08:00,1249172923
2016-09-18T19:35:00+08:00,1230119496
2016-09-18T19:40:00+08:00,1236966454
2016-09-18T19:45:00+08:00,1395198886
2016-09-18T19:50:00+08:00,1435926028
2016-09-18T19:55:00+08:00,1432812894
2016-09-18T20:00:00+08:00,1404899864
2016-09-18T20:05:00+08:00,1422883526
2016-09-18T20:10:00+08:00,1518016390
2016-09-18T20:15:00+08:00,1503717196
2016-09-18T20:20:00+08:00,1520681638
2016-09-18T20:25:00+08:00,1557271872
2016-09-18T20:30:00+08:00,1524992430
2016-09-18T20:35:00+08:00,1567742796
2016-09-18T20:40:00+08:00,1581464745
2016-09-18T20:45:00+08:00,1706812152
2016-09-18T20:50:00+08:00,1652513077
2016-09-18T20:55:00+08:00,1610368242
2016-09-18T21:00:00+08:00,1697879286
2016-09-18T21:05:00+08:00,1696445861
2016-09-18T21:10:00+08:00,1709803518
2016-09-18T21:15:00+08:00,1630814788
2016-09-18T21:20:00+08:00,1650987379
2016-09-18T21:25:00+08:00,1665974459
2016-09-18T21:30:00+08:00,1907590264
2016-09-18T21:35:00+08:00,1948368311
2016-09-18T21:40:00+08:00,1865014732
2016-09-18T21:45:00+08:00,2057779328
2016-09-18T21:50:00+08:00,1887416022
2016-09-18T21:55:00+08:00,1965310778
2016-09-18T22:00:00+08:00,1850544996
2016-09-18T22:05:00+08:00,1887363846
2016-09-18T22:10:00+08:00,1875903174
2016-09-18T22:15:00+08:00,1807842948
2016-09-18T22:20:00+08:00,1860909302
2016-09-18T22:25:00+08:00,1936032257
2016-09-18T22:30:00+08:00,1830860663
2016-09-18T22:35:00+08:00,1760844421
2016-09-18T22:40:00+08:00,1819692632
2016-09-18T22:45:00+08:00,1773566992
2016-09-18T22:50:00+08:00,1825561870
2016-09-18T22:55:00+08:00,1751148358
2016-09-18T23:00:00+08:00,1843005227
2016-09-18T23:05:00+08:00,1823034136
2016-09-18T23:10:00+08:00,1902094653
2016-09-18T23:15:00+08:00,1676986211
2016-09-18T23:20:00+08:00,1615913592
2016-09-18T23:25:00+08:00,1692556300
2016-09-18T23:30:00+08:00,1602500354
2016-09-18T23:35:00+08:00,1644028266
2016-09-18T23:40:00+08:00,1614457167
2016-09-18T23:45:00+08:00,1442532547
2016-09-18T23:50:00+08:00,1362577930
2016-09-18T23:55:00+08:00,1395982941
2016-09-19T00:00:00+08:00,1393805127
2016-09-19T00:05:00+08:00,1315297716
2016-09-19T00:10:00+08:00,1270840884
2016-09-19T00:15:00+08:00,1234436688
2016-09-19T00:20:00+08:00,1227425178
2016-09-19T00:25:00+08:00,1179511885
2016-09-19T00:30:00+08:00,1087765219
